system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo,Prob_Arc_1,Prob_Arc_2,Prob_Arc_3,Predicted_Dominant_Archetype
0000000000000000044d,5.0,98.0,21.0,14.0,0.0214820671826601,811.0,91.0,0.5972147323592122,1258,48.0,14.112467765562371,6.369162829755711,-0.0412322583886178,119.125,945.0,10,2000,,-31.6875,41.5625,1.321871280670166,518.1875,91.30208333333331,39.4375,"{""type"":""Point"",""coordinates"":[-125.06638708686428,53.628649663067094]}",0.76797837,0.46552435,0.05280675,Archetype_1
0000000000000000044e,5.0,109.0,12.0,16.0,0.0604267716407775,1429.0,113.0,0.252393635876833,1259,43.0,14.08994416667663,244.9267806395437,-0.0015028557523353,224.6875,3102.0,10,2005,,-95.17708333333331,57.833333333333336,5.567983150482178,459.96875,117.20833333333331,51.28125,"{""type"":""Point"",""coordinates"":[-108.14279653152958,37.397459401109344]}",0.20045227,0.87338316,0.16095826,Archetype_2
00000000000000000451,1.0,125.0,2.0,32.0,0.0218154173344373,452.0,114.0,0.7379669681258931,1262,53.0,17.137285133149305,322.1025063805677,0.0650408498702483,51.22916666666666,99.0,10,1997,,40.15625,197.67708333333331,0.1101900413632392,2239.1354166666665,313.4583333333333,77.71875,"{""type"":""Point"",""coordinates"":[-59.83333271040016,-2.3333316446408388]}",0.7011887,0.061754793,0.3337699,Archetype_1
0000000000000000046f,12.0,115.0,8.0,25.0,0.2874135375022888,1611.0,166.0,0.5590702839394903,1304,38.0,14.133970051389218,333.0097695293019,0.0417399950459627,465.625,811.0,10,2011,,-176.28125,51.8125,3.314030885696411,435.8541666666667,174.70833333333334,67.13541666666667,"{""type"":""Point"",""coordinates"":[1.0440004114411765,41.354001929427646]}",0.11142153,0.015797982,0.946232,Archetype_3
00000000000000000472,5.0,98.0,19.0,18.0,0.4785581231117248,791.0,81.0,0.5783845818769044,1312,43.0,12.471431039401253,281.71618078185554,-0.0418824824241412,83.78125,2059.0,10,1998,,-89.375,102.33333333333331,5.2662739753723145,186.64583333333331,97.70833333333331,30.73958333333333,"{""type"":""Point"",""coordinates"":[7.187000713901932,46.13200005381177]}",0.14217778,0.5566346,0.24753317,Archetype_2
00000000000000000474,5.0,129.0,7.0,19.0,0.6670421361923218,996.0,119.0,0.5991935974274446,1314,43.0,20.279656808298284,5.138142964568084,-0.009969055516018,172.16666666666666,582.0,10,1998,,-19.9375,70.6875,1.8715003728866575,158.77083333333334,138.51041666666666,45.020833333333336,"{""type"":""Point"",""coordinates"":[7.437999053099344,46.27099915184978]}",0.3795244,0.53970075,0.15863852,Archetype_2
00000000000000000475,4.0,112.0,12.0,9.0,0.2330246716737747,1166.0,123.0,0.6742114536425764,1315,69.0,17.665112156117686,102.41049980129524,0.0135727656786247,151.4375,174.0,10,2012,,-207.98958333333331,49.864583333333336,0.1798173934221267,606.15625,125.89583333333331,40.60416666666666,"{""type"":""Point"",""coordinates"":[23.78299895124419,52.75599912780668]}",0.1200143,0.79188013,0.17820576,Archetype_2
00000000000000000486,4.0,130.0,5.0,24.0,0.4576435685157776,930.0,128.0,0.6954189378474143,1332,34.0,15.734305213080551,172.32667074883992,-0.0240366863303057,68.0625,171.0,10,2004,,-180.6875,90.95833333333331,0.6238895058631897,647.8958333333334,160.10416666666666,49.0,"{""type"":""Point"",""coordinates"":[15.411001050591125,45.88600036689527]}",0.42990398,0.50461584,0.045196645,Archetype_2
00000000000000000487,4.0,129.0,5.0,23.0,0.5027009844779968,994.0,126.0,0.6574682675693796,1333,36.0,15.818190562919709,223.1144984070745,-0.05709846469627,85.94791666666667,165.0,10,2004,,-189.19791666666663,85.95833333333333,0.5690836310386658,650.7083333333334,159.15625,47.875,"{""type"":""Point"",""coordinates"":[15.646998973844747,45.92999831698962]}",0.50563806,0.52815855,0.03476924,Archetype_2
00000000000000000488,4.0,133.0,5.0,23.0,0.6666496396064758,851.0,126.0,0.6962127401667041,1334,36.0,17.975701614892905,50.55104179105172,-0.0306053289275274,58.01041666666666,268.0,10,2004,,-173.21875,91.03125,0.4713565707206726,540.2291666666666,156.36458333333334,48.26041666666666,"{""type"":""Point"",""coordinates"":[15.573999030498785,46.36600029979345]}",0.683352,0.41903818,0.015906414,Archetype_1
00000000000000000489,4.0,134.0,2.0,22.0,0.6241125464439392,1057.0,142.0,0.5152577279496902,1335,40.0,20.57472125391832,166.3521915097857,-0.0897891670607169,129.85416666666666,180.0,10,2004,,-205.04166666666663,64.80208333333333,0.1193048357963562,542.6041666666666,159.04166666666666,50.03125,"{""type"":""Point"",""coordinates"":[16.27000227752694,46.64199635949648]}",0.3655176,0.8314986,0.02119467,Archetype_2
0000000000000000048a,5.0,102.0,18.0,16.0,0.5376403331756592,754.0,88.0,0.5516195879795177,1336,45.0,18.99187360829722,104.16643266516624,0.0325389524505874,33.041666666666664,942.0,10,1990,,-58.583333333333336,86.03125,8.426093101501465,247.09375,116.46875,38.208333333333336,"{""type"":""Point"",""coordinates"":[10.897998383611194,47.27200045183258]}",0.11848696,0.41114548,0.6906126,Archetype_3
0000000000000000048d,4.0,128.0,4.0,24.0,0.5901376008987427,1021.0,140.0,0.4634337298556289,1339,32.0,15.061270559718697,236.35659452116903,-0.1275217526613069,190.19791666666663,255.0,10,1990,,33.59375,49.427083333333336,0.6103272438049316,379.0416666666667,145.54166666666666,48.895833333333336,"{""type"":""Point"",""coordinates"":[15.753999562723232,48.282000217741235]}",0.35289243,0.6247922,0.07060004,Archetype_2
0000000000000000048e,4.0,96.0,8.0,18.0,0.3993964493274688,861.0,126.0,0.6274461534250574,1340,42.0,17.21389793835714,86.20652365128869,-0.0271020193503733,122.21875,454.0,10,1990,,-25.89583333333333,55.802083333333336,1.1680753231048584,407.9895833333333,131.23958333333334,42.59375,"{""type"":""Point"",""coordinates"":[15.503001223525816,48.45100014766684]}",0.55698687,0.6321088,0.0683301,Archetype_2
00000000000000000490,4.0,120.0,6.0,18.0,0.5801697969436646,854.0,114.0,0.5472227991707248,1342,37.0,14.32170601705011,304.34696685264544,-0.0516196563870173,118.47916666666669,530.0,10,1990,,-35.489583333333336,53.57291666666666,1.061561107635498,408.5,124.15625,38.114583333333336,"{""type"":""Point"",""coordinates"":[15.523999130386498,48.61200045030255]}",0.37172428,0.80163616,0.034710027,Archetype_2
00000000000000000492,4.0,128.0,4.0,24.0,0.5901376008987427,1021.0,140.0,0.4634337298556289,1344,32.0,15.061270559718697,236.35659452116903,-0.1275217526613069,190.19791666666663,255.0,10,1990,,33.59375,49.427083333333336,0.6103272438049316,379.0416666666667,145.54166666666666,48.895833333333336,"{""type"":""Point"",""coordinates"":[15.753999562723232,48.282000217741235]}",0.35289243,0.6247922,0.07060004,Archetype_2
00000000000000000493,4.0,96.0,8.0,18.0,0.3993964493274688,861.0,126.0,0.6274461534250574,1345,42.0,17.21389793835714,86.20652365128869,-0.0271020193503733,122.21875,454.0,10,1990,,-25.89583333333333,55.802083333333336,1.1680753231048584,407.9895833333333,131.23958333333334,42.59375,"{""type"":""Point"",""coordinates"":[15.503001223525816,48.45100014766684]}",0.55698687,0.6321088,0.0683301,Archetype_2
00000000000000000495,4.0,120.0,6.0,18.0,0.5801697969436646,854.0,114.0,0.5472227991707248,1347,37.0,14.32170601705011,304.34696685264544,-0.0516196563870173,118.47916666666669,530.0,10,1990,,-35.489583333333336,53.57291666666666,1.061561107635498,408.5,124.15625,38.114583333333336,"{""type"":""Point"",""coordinates"":[15.523999130386498,48.61200045030255]}",0.37172428,0.80163616,0.034710027,Archetype_2
0000000000000000049a,12.0,86.0,17.0,24.0,0.1617036163806915,1746.0,152.0,0.661012450533923,1354,36.0,13.89245761803144,93.58491381756492,-0.0442893632715544,343.6770833333333,1386.0,10,2005,,-67.39583333333333,52.10416666666666,5.085540294647217,379.5729166666667,144.40625,57.66666666666666,"{""type"":""Point"",""coordinates"":[22.208998706792542,40.27099776107199]}",0.26902884,0.088489026,0.8173881,Archetype_3
000000000000000004a7,4.0,94.0,18.0,16.0,0.3536337614059448,405.0,107.0,0.7478364480231247,1367,48.0,14.848243313101948,335.82649273484446,-0.0054597148888221,27.73958333333333,709.0,10,2004,,-83.16666666666667,119.70833333333331,0.6036080121994019,573.5625,131.94791666666666,37.583333333333336,"{""type"":""Point"",""coordinates"":[8.170999461567938,48.34600169516135]}",0.14407456,0.89924973,0.10196556,Archetype_2
000000000000000004a9,4.0,124.0,7.0,20.0,0.38530033826828,1105.0,121.0,0.7293255496499481,1369,31.0,13.497615308839318,117.93702322505636,0.0071742904176895,139.91666666666666,340.0,10,2004,,-210.57291666666663,60.76041666666666,1.855319857597351,545.7916666666666,141.44791666666666,40.84375,"{""type"":""Point"",""coordinates"":[7.057000081789768,50.04800043535216]}",0.21759695,0.36032054,0.85815656,Archetype_3
000000000000000004aa,4.0,105.0,11.0,16.0,0.3370311856269836,777.0,111.0,0.754040945675674,1370,44.0,14.302291645108795,280.4580103874499,0.0378463567527621,90.8125,507.0,10,2004,,-161.08333333333334,78.08333333333333,0.7983426451683044,535.8645833333334,132.84375,37.94791666666666,"{""type"":""Point"",""coordinates"":[7.824999974426858,49.297003095031855]}",0.27752098,0.7177907,0.37188822,Archetype_2
000000000000000004ab,4.0,128.0,7.0,22.0,0.3080490827560425,1326.0,139.0,0.5831695404411844,1373,42.0,13.054996004460438,111.0177098297768,0.081694002149587,301.1875,899.0,10,2005,,-355.5104166666667,65.01041666666667,5.8786301612854,606.0833333333334,150.03125,60.57291666666666,"{""type"":""Point"",""coordinates"":[1.108001888861285,42.3790021112801]}",0.15931788,0.046776712,0.9469826,Archetype_3
000000000000000004ac,5.0,88.0,19.0,15.0,0.4051621258258819,658.0,82.0,0.4864851565439211,1375,44.0,14.541904826393372,226.8272778639344,-0.0172284039847957,16.614583333333332,1015.0,10,2003,,1.2708333333333333,101.55208333333331,1.9620062112808228,466.7708333333333,97.5625,26.229166666666668,"{""type"":""Point"",""coordinates"":[19.00100101321513,49.610000775276376]}",0.21496686,0.4875745,0.7100248,Archetype_3
000000000000000004b6,4.0,108.0,10.0,16.0,0.6616659164428711,1168.0,124.0,0.5908801410280339,1385,42.0,14.23292204905482,356.49459053211353,-0.0280166005066065,126.44791666666669,390.0,10,2000,,-211.23958333333331,56.22916666666666,1.470956802368164,470.8645833333333,135.125,42.41666666666666,"{""type"":""Point"",""coordinates"":[18.010001476895216,49.87900050542655]}",0.3216023,0.84259146,0.04114605,Archetype_2
000000000000000004bb,12.0,125.0,7.0,22.0,0.4710740447044372,1665.0,155.0,0.4272906763428247,1392,39.0,14.158033567792826,275.19773127929403,0.0673609882458682,408.28125,560.0,10,1994,,-193.59375,50.72916666666666,1.9189037084579468,547.8541666666666,178.02083333333334,67.22916666666667,"{""type"":""Point"",""coordinates"":[1.7150014788626589,41.58500120040037]}",0.30882165,0.029022343,0.8847056,Archetype_3
000000000000000004bd,6.0,92.0,15.0,29.0,0.5703103542327881,1157.0,100.0,0.4774992437094125,1394,30.0,,,-0.0216486215117588,75.88541666666667,,10,1990,,-1.40625,56.125,,987.40625,81.13541666666667,27.604166666666668,"{""type"":""Point"",""coordinates"":[25.23200167496564,60.465998886065165]}",0.45881966,0.44964573,0.044685725,Archetype_1
000000000000000004c2,5.0,104.0,12.0,21.0,0.4703989028930664,655.0,124.0,0.6618717341966599,1401,40.0,16.63495019282407,220.6128012831385,-0.0283734965664564,27.02083333333333,663.0,10,2004,,-85.47916666666667,109.05208333333331,6.965310573577881,170.07291666666666,149.19791666666666,46.989583333333336,"{""type"":""Point"",""coordinates"":[12.870000151689204,46.430001777213555]}",0.21331657,0.58656764,0.20989735,Archetype_2
000000000000000004c3,5.0,102.0,15.0,19.0,0.4079043567180633,687.0,114.0,0.6747162345155637,1402,43.0,15.620433078715848,262.66807390913937,-0.0225730416085951,20.197916666666668,980.0,10,2004,,-66.19791666666667,114.14583333333331,6.930923938751221,159.79166666666666,136.92708333333334,43.802083333333336,"{""type"":""Point"",""coordinates"":[13.017997715653072,46.50499939783146]}",0.14698727,0.7354946,0.23670742,Archetype_2
000000000000000004c5,12.0,94.0,14.0,23.0,0.2926309406757355,1400.0,146.0,0.5402923406142517,1404,37.0,13.532991900828437,249.59597276025949,-0.0273921164747091,275.6666666666667,1242.0,10,1989,,-95.94791666666669,66.17708333333333,3.017786026000977,1011.6145833333334,148.79166666666666,57.520833333333336,"{""type"":""Point"",""coordinates"":[21.51399875750141,39.53500083669548]}",0.29046008,0.19621436,0.42292136,Archetype_3
000000000000000004ce,4.0,105.0,10.0,22.0,0.6552208662033081,868.0,125.0,0.7503901367883279,1414,39.0,13.621261669036846,324.878831577875,0.0203367552128492,65.95833333333333,665.0,10,2003,,-99.52083333333331,93.48958333333331,2.195930957794189,294.4270833333333,135.89583333333334,40.29166666666666,"{""type"":""Point"",""coordinates"":[7.70399780824055,47.1279982424126]}",0.48266563,0.3712482,0.46160945,Archetype_1
000000000000000004cf,4.0,107.0,10.0,27.0,0.4887563288211822,1010.0,120.0,0.7169604311259635,1415,29.0,13.978449939173329,34.2752423206211,0.0200712815703516,98.91666666666669,700.0,10,2003,,-95.08333333333331,87.76041666666667,1.5195684432983398,315.9583333333333,134.13541666666666,39.47916666666666,"{""type"":""Point"",""coordinates"":[7.149000254724464,47.38200201572004]}",0.677039,0.23213941,0.14537655,Archetype_1
000000000000000004d2,5.0,103.0,16.0,16.0,0.148240864276886,641.0,50.0,-0.0706483740075053,1420,45.0,16.954605432796942,34.503055519692566,-0.0782154665544462,97.95833333333331,1967.0,10,1993,,24.83333333333333,37.88541666666666,0.8674794435501099,85.17708333333333,45.375,19.96875,"{""type"":""Point"",""coordinates"":[10.723999801404682,46.51299902512135]}",0.7064763,0.6919073,0.00750555,Archetype_1
000000000000000004d4,5.0,96.0,20.0,15.0,0.4405116438865661,663.0,74.0,0.2518103781959092,1422,46.0,15.53682409935207,271.5189760583895,-0.0609537025743545,74.69791666666667,1260.0,10,1993,,-6.166666666666667,56.79166666666666,4.002638816833496,140.4375,101.88541666666669,32.802083333333336,"{""type"":""Point"",""coordinates"":[11.521001687293381,46.404000758970916]}",0.14664578,0.7490585,0.28886247,Archetype_2
000000000000000004d5,5.0,103.0,12.0,16.0,0.446713775396347,403.0,84.0,0.3005922306685903,1423,43.0,13.288759755133466,281.00124563949123,-0.1188966967550991,25.760416666666668,1530.0,10,1993,,22.0625,77.34375,4.647558689117432,135.66666666666666,96.875,31.83333333333333,"{""type"":""Point"",""coordinates"":[11.90299949723893,46.63800100495259]}",0.13622925,0.8646433,0.15518981,Archetype_2
000000000000000004d6,5.0,103.0,15.0,17.0,0.2893275320529938,318.0,74.0,0.2276682773503679,1424,41.0,14.712785588211911,272.6059214429831,-0.0761732379319691,11.489583333333334,2170.0,10,1993,,41.114583333333336,88.55208333333333,6.34874963760376,136.25,78.55208333333333,27.1875,"{""type"":""Point"",""coordinates"":[11.984997906510747,46.679002439139026]}",0.13267383,0.9032815,0.09194349,Archetype_2
000000000000000004d9,5.0,100.0,14.0,13.0,0.3896323442459106,278.0,77.0,0.0270100958574708,1427,47.0,13.236504646217517,133.70386621749208,-0.0060964079371476,7.0625,1743.0,10,1993,,53.13541666666666,100.98958333333331,12.17446994781494,142.01041666666666,73.32291666666667,26.8125,"{""type"":""Point"",""coordinates"":[12.2090008479306,46.817002698541074]}",0.17932428,0.7011603,0.15330376,Archetype_2
000000000000000004dd,5.0,91.0,19.0,14.0,0.5233020186424255,613.0,90.0,0.6848400623079599,1432,48.0,12.008310840725194,93.1993870121442,0.0056969047096251,44.22916666666666,1224.0,10,2003,,-155.875,65.5,11.110697746276855,135.70833333333334,106.91666666666669,34.989583333333336,"{""type"":""Point"",""coordinates"":[11.640001717106692,46.72499806650532]}",0.11803414,0.23804547,0.89101183,Archetype_3
000000000000000004de,4.0,124.0,8.0,22.0,0.5376757383346558,1132.0,106.0,0.741658173350961,1433,39.0,15.753506888940906,209.5555316339276,0.0402245948302113,141.28125,413.0,10,1989,,-158.25,67.04166666666667,4.676560878753662,545.28125,137.42708333333334,39.3125,"{""type"":""Point"",""coordinates"":[7.328001948312941,48.34700053379731]}",0.23693994,0.12787464,0.7357432,Archetype_3
000000000000000004df,4.0,121.0,9.0,28.0,0.195121169090271,1136.0,101.0,0.6967001190231732,1434,26.0,13.83346492876388,247.45244417183824,0.0474608283041236,170.36458333333334,395.0,10,1989,,-126.29166666666669,66.40625,1.309957504272461,491.9270833333333,139.66666666666666,39.1875,"{""type"":""Point"",""coordinates"":[5.022998972664644,47.87799674409694]}",0.3806907,0.094810225,0.35459498,Archetype_1
000000000000000004e3,4.0,130.0,5.0,22.0,0.539557158946991,1016.0,115.0,0.6267652136269328,1439,36.0,15.531472106770137,26.68629979322109,0.023733860821562,113.71875,271.0,10,1989,,-133.72916666666666,105.625,0.443332314491272,935.65625,182.53125,57.0625,"{""type"":""Point"",""coordinates"":[0.16999876856157065,43.27000184737545]}",0.5155559,0.30346772,0.14356256,Archetype_1
000000000000000004e6,12.0,116.0,9.0,17.0,0.2369411438703537,1701.0,144.0,0.6964346086963552,1446,57.0,15.400353746326372,301.93274038614743,0.0441684427241366,470.9166666666667,366.0,10,1989,,-127.0625,50.28125,4.121016025543213,1205.9166666666667,182.76041666666663,60.84375,"{""type"":""Point"",""coordinates"":[9.030999527139723,41.631001286867715]}",0.25824347,0.046131123,0.6135005,Archetype_3
000000000000000004e9,4.0,122.0,9.0,27.0,0.3149894475936889,1001.0,118.0,0.7427634967255239,1453,34.0,15.967079943910898,279.32858612041,0.0272740550375526,137.46875,332.0,10,1989,,-175.16666666666666,91.46875,0.5364083647727966,1486.0520833333333,182.15625,59.16666666666666,"{""type"":""Point"",""coordinates"":[-0.7980007245246744,43.11099922201167]}",0.43608165,0.09640951,0.23518848,Archetype_1
000000000000000004ed,4.0,117.0,8.0,21.0,0.2405849695205688,1103.0,110.0,0.7632115504563078,1457,35.0,14.361365237152327,167.13455155740422,0.0225516555743631,138.88541666666666,364.0,10,1989,,-104.98958333333331,78.20833333333333,1.5555115938186646,508.1875,145.34375,40.28125,"{""type"":""Point"",""coordinates"":[6.074999011395702,47.98500179207648]}",0.2541949,0.23902851,0.78271115,Archetype_3
000000000000000004ee,4.0,123.0,8.0,20.0,0.4936606585979461,1186.0,106.0,0.536509119985066,1459,34.0,15.897839545139812,253.0462937374488,-0.004449801025086,221.83333333333331,147.0,10,1989,,-276.3958333333333,50.3125,0.2319253236055374,565.1875,148.82291666666666,38.47916666666666,"{""type"":""Point"",""coordinates"":[3.0769982228292747,49.21100041301404]}",0.33848903,0.55564064,0.11198721,Archetype_2
